ID_x,No Servings,Description,Unnamed: 3,Categories,Size,Price,Nut Score,fdc_id_x,gtin_upc,serving_size,serving_size_unit,branded_food_category,description_x,ingredients,publication_date,Protein - g,Total lipid (fat),Total Carbohydrate,Energy - kcal,Energy - kJ,"Fiber, total dietary","Calcium, Ca","Iron, Fe","Magnesium, Mg","Phosphorus, P","Potassium, K",Sodium/Salt,"Zinc, Zn","Vitamin A, IU",Vitamin E (alpha-tocopherol),"Vitamin D (D2 + D3), International Units",Vitamin E,"Vitamin C, total ascorbic acid",Thiamin,Riboflavin,Niacin,Vitamin K (phylloquinone),Folic acid,"Choline, total","Sugars, total including NLEA","Fatty acids, total trans",Saturated Fat,Vitamin B-6,Vitamin B-12,Added Sugars,FDC_Description,Food_Code,Keyword,Parent,Grandparent,Fruits,Other,Proteins,Vegetables,Protein - cal,Carb - cal,Price per Serving
38778830161,1.0,Nature Nate's® Classic Raw & Unfiltered Honey,0,Condiment & Sauces,16 oz,7.99,0,2120459,38778830161,21.0,g,Honey,100% PURE RAW & UNFILTERED HONEY,HONEY,2021-10-28,0.0,0.0,17.9991,69.93,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0003,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,Honey,91302010,Honey,"91 Sugars, sweets",Other,0,1,0,0,0.0,71.9964,2.347335262836268
18700000206,1.0,Aunt Sue's Raw & Unfiltered Pure Wildflower Honey,0,Condiment & Sauces,32 oz,12.59,0,2155757,18700000206,21.0,g,Honey,"WILDFLOWER RAW & UNFILTERED HONEY, WILDFLOWER",PURE HONEY,2021-10-28,0.0,0.0,16.9995,60.06,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9999,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,Honey,91302010,Honey,"91 Sugars, sweets",Other,0,1,0,0,0.0,67.998,4.162872817408474
737539190017,1.0,SunButter Creamy Sunflower Spread,0,"Natural & Organic, Condiment & Sauces",16 oz,6.49,69,2026970,737539190017,32.0,g,Nut & Seed Butters,"CREAMY SUNFLOWER BUTTER, CREAMY SUNFLOWER","ROASTED SUNFLOWER SEED, SUGAR, MONO- AND DIGLYCERIDES AND SALT.",2021-10-28,7.0016,152.9856,7.0016,200.0,0,1.984,19.84,1.44,0.0,0.0,140.16,-0.0291019609661243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0016,0.0,0.20806441517826665,0.0,0.0,-0.14681683879978663,Sunflower oil,82108500,Sunflower oil,82 Oils,Other,0,1,0,0,28.0064,28.0064,1.7553121472148963
737539190499,1.0,SunButter Organic Sunflower Butter,0,"Natural & Organic, Condiment & Sauces",16 oz,7.99,85,1853078,737539190499,32.0,g,Nut & Seed Butters,"ORGANIC SUNFLOWER BUTTER, SUNFLOWER",ORGANIC ROASTED SUNFLOWER SEED.,2021-07-29,7.0016,162.0,4.9984,209.92,0,3.008,19.84,1.7984,0.0,0.0,140.16,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984,0.0,0.02406996554732026,0.0,0.0,-0.496877767321732,Sunflower oil,82108500,Sunflower oil,82 Oils,Other,0,1,0,0,28.0064,19.9936,2.347335262836268
74680000841,1.0,Woeber's Horseradish Sauce,0,Condiment & Sauces,16 oz,2.69,43,1870261,74680000841,5.0,g,"Oriental, Mexican & Ethnic Sauces","WOEBER'S, SANDWICH PAL, SAUCE, HORSERADISH, HORSERADISH","SOYBEAN OIL, WATER, CORN SYRUP, VINEGAR, EGG YOLKS, MODIFIED CORN STARCH, HORSERADISH, SALT, ARTIFICIAL FLAVORING, POTASSIUM SORBATE (A PRESERVATIVE), XANTHAN GUM, CALCIUM DISODIUM EDTA ADDED TO PROTECT FLAVOR.",2021-07-29,0.0,13.5,1.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06358089891166299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,Horseradish sauce,81302060,Horseradish sauce,81 Fats,Other,0,1,0,0,0.0,4.0,0.2555202543074215
70200790063,16.0,Chick-Fil-A Polynesian Sauce,0,Condiment & Sauces,16 fl oz,4.29,37,2160006,70200790063,36.0,g,"Ketchup, Mustard, BBQ & Cheese Sauce","POLYNESIAN SAUCE, POLYNESIAN","SUGAR, SOYBEAN OIL, WATER, CORN SYRUP, CORN CIDER VINEGAR, DISTILLED VINEGAR, TOMATO PASTE, SALT, PAPRIKA, MUSTARD SEED, MODIFIED CORNSTARCH, BEET JUICE, ONION*, GARLIC*, XANTHAN GUM, PROPYLENE GLYCOL ALGINATE, NATURAL FLAVOR.",2021-10-28,0.0,71.9928,16.9992,140.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923480472053564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9984,0.0,-0.1602193469836757,0.0,0.0,1.3632864220049883,"Sauce, NFS",81308200,Sauce,81 Fats,Other,0,1,0,0,0.0,67.9968,-0.6996103722283914
70200790056,16.0,Chick-fil-A Sauce,0,Condiment & Sauces,16 fl oz,4.29,39,2160429,70200790056,31.0,g,"Ketchup, Mustard, BBQ & Cheese Sauce",SAUCE,"SOYBEAN OIL, SUGAR, BBQ SAUCE (TOMATO PASTE, CORN SYRUP, VINEGAR, NATURAL HICKORY SMOKE FLAVOR, CARAMEL COLOR, SPICES, GARLIC*, ONION*, NATURAL FLAVOR, OLEORESIN PAPRIKA), WATER, MUSTARD (DISTILLED VINEGAR, WATER, MUSTARD SEED, SALT, TURMERIC, PAPRIKA, SPICE, GARLIC*), DISTILLED VINEGAR, EGG YOLK, SALT, CIDER VINEGAR, LEMON JUICE CONCENTRATE, MUSTARD FLOUR, XANTHAN GUM, NATURAL FLAVOR, GARLIC*, CALCIUM DISODIUM EDTA ADDED TO PROTECT FLAVOR.",2021-10-28,0.0,125.9964,6.9998,159.96,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008360077860576548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9998,0.0,0.3918377176341759,0.0,0.0,0.203011336445216,"Sauce, NFS",81308200,Sauce,81 Fats,Other,0,1,0,0,0.0,27.9992,-0.6996103722283914
11110023018,70.0,Kroger® Horseradish Sauce,0,Condiment & Sauces,12 fl oz,1.99,62,2024905,11110023018,5.0,g,"Oriental, Mexican & Ethnic Sauces",HORSERADISH SAUCE,"WATER, SOYBEAN OIL, EGG YOLKS, VINEGAR, SUGAR, MODIFIED CORN STARCH, SALT, SPICE, DRIED HORSERADISH, DRIED ONION, DRIED GARLIC, SODIUM BENZOATE AND POTASSIUM SORBATE (PRESERVATIVES), ARTIFICIAL FLAVOR, PAPRIKA, CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR), OLEORESIN PAPRIKA (FOR COLOR).",2021-10-28,0.0,18.0,1.0,20.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06185557175265886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,Horseradish sauce,81302060,Horseradish sauce,81 Fats,Other,0,1,0,0,0.0,4.0,-0.7943340707278109
70670004882,1.0,Reese Prepared Horseradish Sauce,0,Condiment & Sauces,6.5 oz,3.49,0,2046864,70670004882,5.0,g,"Oriental, Mexican & Ethnic Sauces",PREPARED HORSERADISH,"GRATED HORSERADISH ROOTS, WATER, WHITE DISTILLED VINEGAR, SOYBEAN OIL, SALT, ARTIFICIAL FLAVORS, EGGS, SUGAR, SODIUM METABISULFITE (PRESERVATIVE), GUMS (CELLULOSE, XANTHAN), CITRIC ACID, SODIUM BENZOATE (PRESERVATIVE), SPICES, HIGH FRUCTOSE CORN SYRUP, LEMON JUICE, CALCIUM DISODIUM EDTA (RETAINS PRODUCT FRESHNESS).",2021-10-28,0.0,0.0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06185557175265886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,Horseradish sauce,81302060,Horseradish sauce,81 Fats,Other,0,1,0,0,0.0,4.0,0.5712659159721531
73214001170,1.0,Mezzetta Hot Chili Peppers,0,"Condiment & Sauces, Condiment & Sauces",16 oz,3.29,68,1870414,73214001170,30.0,g,"Pickles, Olives, Peppers & Relishes","HOT CHILI PEPPERS, HOT CHILI","PEPPERS, WATER, DISTILLED VINEGAR, SEA SALT, CALCIUM CHLORIDE, SODIUM METABISULFITE (ADDED AS A COLOR STABILIZER), FD&C YELLOW #5, TURMERIC.",2021-07-29,0.0,0.0,2.001,9.9,0,0.99,20.1,0.0,0.0,0.0,0.0,0.0399387306285853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Pepper, hot chili, raw",75121000,Pepper,89 ‘For use’ with a sandwich or vegetable,Other,0,1,0,0,0.0,8.004,0.4923295005559702
47600050042,1.0,Durkee Famous Sandwich & Salad Sauce,0,Condiment & Sauces,10 oz,3.99,38,2040120,47600050042,14.0,g,"Ketchup, Mustard, BBQ & Cheese Sauce","FAMOUS SANDWICH & SALAD SAUCE, TANGY, MUSTARD-MAYONNAISE, TANGY, MUSTARD-MAYONNAISE","SOYBEAN OIL, WATER, DISTILLED VINEGAR, SUGAR, MUSTARD, SALT, WHOLE EGG SOLIDS, FOOD STARCH-MODIFIED, XANTHAN GUM, SPICE EXTRACTIVES.",2021-10-28,0.9996,54.0036,7.9996,79.94,0,0.0,0.0,0.7196,0.0,0.0,0.0,0.043410088872501626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0006,0.0,-0.16066164133375005,0.0,0.0,-0.496877767321732,"Sauce, NFS",81308200,Sauce,81 Fats,Other,0,1,0,0,3.9984,31.9984,0.7686069545126103
40600387187,1.0,I Can't Believe It's Not Butter!® The Light One Vegetable Oil Spread,0,Dairy,15 oz,3.79,43,1866183,40600387187,14.0,g,Butter & Spread,"28% VEGETABLE OIL SPREAD, LIGHT","PURIFIED WATER, SOYBEAN OIL, PALM KERNEL AND PALM OIL, SALT, LECITHIN (SOY), MONO AND DIGLYCERIDES, VINEGAR, NATURAL FLAVORS, VITAMIN A PALMITATE, BETA CAROTENE (COLOR).",2021-07-29,0.0,35.9982,0.0,35.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044609201471253496,0.0,499.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16066164133375005,0.0,0.0,-0.496877767321732,"Butter, NFS",81100500,Butter,81 Fats,Other,0,1,0,0,0.0,0.0,0.6896705390964274
40600341226,1.0,I Can't Believe It's Not Butter!® The Original Vegetable Oil Spray,0,Dairy,8 fl oz,3.79,73,1866184,40600341226,0.200000003,g,Vegetable & Cooking Oils,"I CAN'T BELIEVE IT'S NOT BUTTER!, COOKING SPRAY, ORIGINAL","WATER, SOYBEAN OIL*, SALT, SWEET CREAM BUTTERMILK**, XANTHAN GUM, SOY LECITHIN, POLYSORBATE 60, LACTIC ACID, (POTASSIUM SORBATE, CALCIUM DISODIUM EDTA) USED TO PROTECT QUALITY, NATURAL AND ARTIFICIAL FLAVOR, VITAMIN A PALMITATE, BETA CAROTENE (COLOR).",2021-07-29,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Vegetable oil, NFS",82101000,Vegetable oil,82 Oils,Other,0,1,0,0,0.0,0.0,0.6896705390964274
12000181610,1.0,Pure Leaf® Sweet Tea Brewed Iced Tea,0,Beverages,6 bottles / 16.9 fl oz,7.49,0,598088,12000181610,500.0,ml,Iced & Bottle Tea,SWEET TEA,"BREWED BLACK TEA, SUGAR, CITRIC ACID.",2019-04-01,0.0,0.0,38.0,140.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,-0.5290928349457172,0.0,0.0,3.9254344945911415,"Tea, iced, brewed, black, unsweetened",92308020,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,152.0,2.1499942242958108
12000024528,2.817833333,Brisk Raspberry Flavor Iced Tea,0,Beverages,1 l,1.79,0,1459320,12000024528,360.0,ml,Coffee/Tea/Substitutes,Brisk Raspberry Iced Tea 1 Liter Plastic Bottle,"Water, High Fructose Corn Syrup, Citric Acid, Natural Flavor, Instant Tea, Phosphoric Acid, Sodium Hexametaphosphate (to Protect Flavor), Potassium Sorbate (Preserves Freshness), Potassium Benzoate (Preserves Freshness), Caramel Color, Acesulfame Potassium, Calcium Disodium EDTA (to Protect Flavor), Sucralose, Red 40. Caffeine Content: 8mg/12 Fl Oz.",2021-03-19,0.0,0.0,19.008,68.4,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04660367966706227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.008,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Tea, iced, bottled, black",92309000,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,76.032,-0.553578003708453
11156058050,96.0,Tetley Iced Tea Blend Tea Bags Family Size,0,Beverages,24 ct,2.79,73,2037823,11156058050,7.0,g,Tea Bags,"ICED TEA BLEND PREMIUM BLACK TEA BAGS, ICED TEA BLEND",BLACK TEA,2021-10-28,0.0,0.0,1.0003,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Tea, iced, bottled, green",92309500,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,4.0012,-0.7943340707278109
49000074185,4.333333333,Gold Peak Unsweetened Black Tea,0,Beverages,52 fl oz,2.79,73,2234041,49000074185,360.0,ml,Coffee/Tea/Substitutes,Gold Peak Unsweetened Black Tea 52 fluid ounce (US) Non-Refillable Plastic other Bottle Carafe,"BREWED TEA (FILTERED WATER, BLACK TEA LEAVES), NATURAL FLAVORS, CITRIC ACID. CAFFEINE",2022-04-01,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Tea, iced, bottled, black, unsweetened",92309040,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,0.0,-0.553578003708453
12000181641,1.0,Pure Leaf® Extra Sweet Brewed Iced Tea,0,Beverages,6 bottles / 16.9 fl oz,7.49,0,687124,12000181641,500.0,ml,Iced & Bottle Tea,"EXTRA SWEET REAL BREWED TEA, EXTRA SWEET","BREWED BLACK TEA, SUGAR, CITRIC ACID.",2019-12-06,0.0,0.0,59.0,220.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,-0.5290928349457172,0.0,0.0,6.369343902490361,"Tea, iced, brewed, black, unsweetened",92308020,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,236.0,2.1499942242958108
40600224253,1.0,I Can't Believe It's Not Butter! Original Buttery Spread,0,Dairy,45 oz,8.49,37,2085479,40600224253,14.0,g,Butter & Spread,"I CAN'T BELIEVE IT'S NOT BUTTER!, 45% VEGETABLE OIL SPREAD, ORIGINAL, ORIGINAL","PURIFIED WATER, SOYBEAN OIL, PALM KERNEL AND PALM OIL, SALT, LECITHIN (SOY), NATURAL FLAVORS, VINEGAR, VITAMIN A PALMITATE, BETA CAROTENE (COLOR).",2021-10-28,0.0,54.0036,0.0,60.06,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04287007169497732,0.0,499.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20828556235330384,0.0,0.0,-0.496877767321732,"Butter, NFS",81100500,Butter,81 Fats,Other,0,1,0,0,0.0,0.0,2.5446763013767253
12000031878,2.817833333,Lipton Brisk Iced Tea Sweet 1 Liter Bottle,0,Beverages,1 l,1.79,0,1676548,12000031878,360.0,ml,Iced & Bottle Tea,"SWEET ICED TEA, SWEET","WATER, HIGH FRUCTOSE CORN SYRUP, PHOSPHORIC ACID, TEA POWDER, SODIUM POLYPHOSPHATES (TO PROTECT FLAVOR), NATURAL FLAVOR, CARAMEL COLOR, POTASSIUM SORBATE (PRESERVES FRESHNESS), POTASSIUM BENZOATE (PRESERVES FRESHNESS), ACESULFAME POTASSIUM, CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR), SUCRALOSE, RED 40.",2021-03-19,0.0,0.0,16.992,61.2,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0391502663401644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.992,0.0,-0.5290928349457172,0.0,0.0,1.472214955614211,"Tea, iced, bottled, black",92309000,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,67.968,-0.553578003708453
12000142079,5.333333333,Pure Leaf Sweet Tea Brewed Iced Tea,0,Beverages,64 fl oz,2.79,0,668276,12000142079,355.0,ml,Iced & Bottle Tea,"SWEET REAL BREWED TEA, SWEET TEA","BREWED BLACK TEA, SUGAR, CITRIC ACID.",2019-12-06,0.0,0.0,27.0155,99.4,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0155,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Tea, iced, brewed, black, unsweetened",92308020,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,108.062,-0.6009398529581628
12000012792,1.0,Lipton Diet Citrus Iced Green Tea,0,Beverages,12 bottles / 16.9 fl oz,5.99,0,1579238,12000012792,500.0,ml,Iced & Bottle Tea,"DIET GREEN TEA, CITRUS","WATER, CITRIC ACID, SODIUM HEXAMETAPHOSPHATE (TO PROTECT FLAVOR), GREEN TEA, NATURAL FLAVOR, ASCORBIC ACID (VITAMIN C), PHOSPHORIC ACID, POTASSIUM SORBATE (PRESERVES FRESHNESS), ASPARTAME, ACESULFAME POTASSIUM, CITRUS PECTIN, CALCIUM DISODIUM EDTA (TO PROTECT FLAVOR)",2021-03-19,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015271738459547126,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Tea, iced, bottled, green, diet",92309510,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,0.0,1.5579711086744392
613008730444,10.66666667,AriZona Arnold Palmer Zero Calorie Iced Tea and Lemonade,0,"Beverages, Beverages",128 fl oz,3.19,0,2085277,613008730444,240.0,ml,Iced & Bottle Tea,HALF&HALF ICED TEA LEMONADE,"PREMIUM BREWED BLEND OF BLACK TEAS USING FILTERED WATER, LEMON JUICE FROM CONCENTRATE, PEAR JUICE FROM CONCENTRATE, CITRIC ACID, NATURAL FLAVORS, ASCORBIC ACID (VITAMIN C), MALIC ACID, SUCRALOSE (SPLENDA BRAND), GUM ACACIA.",2021-10-28,0.0,0.0,1.008,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07062023372039988,0.0,0.0,0.0,0.0,0.0,14.88,0.0,0.0,0.0,0.0,0.0,0.0,1.008,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,Iced Tea / Lemonade juice drink,92307500,Iced Tea / Lemonade juice drink,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,4.032,-0.6877699099159639
12000017117,1.0,Lipton Diet Mixed Berry Iced Green Tea,0,"Beverages, Beverages",12 bottles / 16.9 fl oz,5.99,0,1459364,12000017117,507.0,ml,Coffee/Tea/Substitutes,Lipton Diet Green Tea Mixed Berry 16.9 Fluid  Ounce/12 Pack Plastic Bottles,"Water, Citric Acid, Sodium Hexametaphosphate (to Protect Flavor), Natural Flavor, Green Tea, Ascorbic Acid (Vitamin C), Potassium Sorbate (Preserves Freshness), Phosphoric Acid, Aspartame, Acesulfame Potassium, Pectin, Calcium Disodium EDTA (to Protect Flavor). PHENYLKETONURICS: CONTAINS PHENYLALANINE. Caffeine Content: 22mg/16.9 Fl Oz.",2021-03-19,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014450482731861157,0.0,0.0,0.0,0.0,0.0,126.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Tea, iced, bottled, green, diet",92309510,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,0.0,1.5579711086744392
12000181702,1.0,Pure Leaf® Raspberry Brewed Iced Tea,0,Beverages,6 bottles / 16.9 fl oz,7.49,0,687126,12000181702,500.0,ml,Iced & Bottle Tea,"RASPBERRY REAL BREWED TEA, RASPBERRY","BREWED BLACK TEA, SUGAR, CITRIC ACID, NATURAL FLAVOR, CITRUS PECTIN.",2019-12-06,0.0,0.0,42.0,160.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07220753470668369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,-0.5290928349457172,0.0,0.0,4.390941048476707,"Tea, iced, brewed, black, unsweetened",92308020,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,168.0,2.1499942242958108
49000067934,1.0,Gold Peak Georgia Peach Iced Tea,0,Beverages,18.5 fl oz,1.89,0,1627599,49000067934,547.0,ml,Iced & Bottle Tea,"GOLD PEAK, PEACH TEA","TEA (FILTERED WATER, BREWED TEA CONCENTRATE), SUGAR, NATURAL FLAVORS, CARAMEL COLOR, CITRIC ACID, PHOSPHORIC ACID.",2021-03-19,0.0,0.0,45.0181,180.51,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.060720306482034136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0181,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Tea, iced, bottled, green",92309500,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,180.0724,-0.06022540735731005
12000286179,1.0,Pure Leaf Extra Sweet Brewed Iced Tea Bottle,0,Beverages,18.5 fl oz,2.29,0,1458043,12000286179,555.0,ml,Coffee/Tea/Substitutes,Pure Leaf Extra Sweet Tea 18.5 Fluid Ounce Plastic Bottle,"Brewed Tea, Sugar, Citric Acid. Caffeine Content: 73mg/18.5 Fl Oz",2021-03-19,0.0,0.0,64.9905,249.75,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.9905,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Tea, iced, bottled, black",92309000,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,259.962,0.09764742347505576
12000286193,1.0,Pure Leaf Sweet Tea Brewed Iced Black Tea,0,Beverages,18.5 fl oz,2.29,0,1460390,12000286193,555.0,ml,Coffee/Tea/Substitutes,Pure Leaf Sweet Tea 18.5 Fluid Ounce Plastic Bottle,"Brewed Tea, Sugar, Citric Acid. Caffeine Content: 57mg/18.5 Fl Oz",2021-03-19,0.0,0.0,42.0135,160.95,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07393286186568783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0135,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Tea, iced, brewed, black, unsweetened",92308020,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,168.054,0.09764742347505576
11110049339,10.0,Kroger® Sweet Iced Tea,0,Beverages,1 gal,2.49,24,1984598,11110049339,360.0,ml,Iced & Bottle Tea,"SWEETENED TEA, SWEETENED","INGREDIENTS, WATER, HIGH FRUCTOSE CORN SYRUP, SUGAR, BLACK TEA, CAFFEINE, CITRIC ACID, CARAMEL COLOR, SODIUM BENZOATE AND POTASSIUM SORBATE (PRESERVATIVES).",2021-07-29,0.0,0.0,30.996,118.8,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07020615520223888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.988,0.0,-0.5290928349457172,0.0,0.0,2.9804561902034434,"Tea, iced, bottled, black",92309000,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,123.984,-0.7075040137700096
613008735159,1.916666667,AriZona Iced Tea With Lemon,0,Beverages,23 fl oz,0.99,0,2085286,613008735159,240.0,ml,Iced & Bottle Tea,ICED TEA,"PREMIUM BREWED BLACK TEA USING FILTERED WATER, HIGH FRUCTOSE CORN SYRUP (GLUCOSE-FRUCTOSE SYRUP), CITRIC ACID, NATURAL LEMON FLAVOR.",2021-10-28,0.0,0.0,25.008,91.2,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07062023372039988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Tea, iced, bottled, green",92309500,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,100.032,-0.6009398529581628
613008735135,10.66666667,AriZona Lemon Flavor Iced Tea,0,Beverages,1 gal,3.19,0,1880961,613008735135,240.0,ml,Iced & Bottle Tea,"ARIZONA, ICED TEA, LEMON, LEMON","PREMIUM BREWED TEA USING FILTERED WATER, HIGH FRUCTOSE CORN SYRUP (GLUCOSE-FRUCTOSE SYRUP), CITRIC ACID, NATURAL LEMON FLAVOR.",2021-07-29,0.0,0.0,25.008,91.2,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07062023372039988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,-0.5290928349457172,0.0,0.0,-0.496877767321732,"Tea, iced, bottled, black",92309000,Tea,92 Nonalcoholic beverages,Other,0,1,0,0,0.0,100.032,-0.6877699099159639
