fdc_id,wweia_food_category,wweia_food_category_description,full food code description,food_code,keyword,Schema Code,Grandparent
2342782,3706,Egg/breakfast sandwiches,Egg sandwich on white bread,34001100,Egg sandwich on white bread,#N/A,#N/A
2342783,3706,Egg/breakfast sandwiches,"Egg sandwich on white bread, with cheese",34001110,Egg sandwich on white bread,#N/A,#N/A
2342784,3706,Egg/breakfast sandwiches,"Egg sandwich on white bread, with meat",34001120,Egg sandwich on white bread,#N/A,#N/A
2342785,3706,Egg/breakfast sandwiches,"Egg sandwich on white bread, with meat and cheese",34001130,Egg sandwich on white bread,#N/A,#N/A
2342786,3706,Egg/breakfast sandwiches,Egg sandwich on wheat bread,34001200,Egg sandwich on wheat bread,#N/A,#N/A
2342787,3706,Egg/breakfast sandwiches,"Egg sandwich on wheat bread, with cheese",34001210,Egg sandwich on wheat bread,#N/A,#N/A
2342788,3706,Egg/breakfast sandwiches,"Egg sandwich on wheat bread, with meat",34001220,Egg sandwich on wheat bread,#N/A,#N/A
2342789,3706,Egg/breakfast sandwiches,"Egg sandwich on wheat bread, with meat and cheese",34001230,Egg sandwich on wheat bread,#N/A,#N/A
2342790,3706,Egg/breakfast sandwiches,Egg sandwich on English muffin,34001300,Egg sandwich on English muffin,#N/A,#N/A
2342791,3706,Egg/breakfast sandwiches,"Egg sandwich on English muffin, with sausage",34001310,Egg sandwich on English muffin,#N/A,#N/A
2342792,3706,Egg/breakfast sandwiches,"Egg sandwich on English muffin, with bacon",34001320,Egg sandwich on English muffin,#N/A,#N/A
2342793,3706,Egg/breakfast sandwiches,"Egg sandwich on English muffin, with ham",34001330,Egg sandwich on English muffin,#N/A,#N/A
2342794,3706,Egg/breakfast sandwiches,Egg sandwich on croissant,34001400,Egg sandwich on croissant,#N/A,#N/A
2342795,3706,Egg/breakfast sandwiches,"Egg sandwich on croissant, with sausage",34001410,Egg sandwich on croissant,#N/A,#N/A
2342796,3706,Egg/breakfast sandwiches,"Egg sandwich on croissant, with bacon",34001420,Egg sandwich on croissant,#N/A,#N/A
2342797,3706,Egg/breakfast sandwiches,"Egg sandwich on croissant, with ham",34001430,Egg sandwich on croissant,#N/A,#N/A
2342798,3706,Egg/breakfast sandwiches,Egg sandwich on biscuit,34001500,Egg sandwich on biscuit,#N/A,#N/A
2342799,3706,Egg/breakfast sandwiches,"Egg sandwich on biscuit, with sausage",34001510,Egg sandwich on biscuit,#N/A,#N/A
2342800,3706,Egg/breakfast sandwiches,"Egg sandwich on biscuit, with sausage and cheese",34001520,Egg sandwich on biscuit,#N/A,#N/A
2342801,3706,Egg/breakfast sandwiches,"Egg sandwich on biscuit, with bacon",34001530,Egg sandwich on biscuit,#N/A,#N/A
2342802,3706,Egg/breakfast sandwiches,"Egg sandwich on biscuit, with bacon and cheese",34001540,Egg sandwich on biscuit,#N/A,#N/A
2342803,3706,Egg/breakfast sandwiches,Egg sandwich on bagel,34001600,Egg sandwich on bagel,#N/A,#N/A
2342804,3706,Egg/breakfast sandwiches,"Egg sandwich on bagel, with sausage",34001610,Egg sandwich on bagel,#N/A,#N/A
2342805,3706,Egg/breakfast sandwiches,"Egg sandwich on bagel, with bacon",34001620,Egg sandwich on bagel,#N/A,#N/A
2342806,3706,Egg/breakfast sandwiches,"Egg sandwich on bagel, with ham",34001630,Egg sandwich on bagel,#N/A,#N/A
2342807,3706,Egg/breakfast sandwiches,Egg sandwich on griddle/pancake,34001700,Egg sandwich on griddle/pancake,#N/A,#N/A
2342808,3706,Egg/breakfast sandwiches,"Egg sandwich on griddle/pancake, with meat",34001710,Egg sandwich on griddle/pancake,#N/A,#N/A
2342809,3706,Egg/breakfast sandwiches,Egg white sandwich,34002000,Egg white sandwich,#N/A,#N/A
2342810,3706,Egg/breakfast sandwiches,"Egg white sandwich, with cheese",34002010,Egg white sandwich,#N/A,#N/A
2342811,3706,Egg/breakfast sandwiches,"Egg white sandwich, with meat",34002020,Egg white sandwich,#N/A,#N/A
2342812,3706,Egg/breakfast sandwiches,Bacon biscuit sandwich,34002110,Bacon biscuit sandwich,#N/A,#N/A
2342813,3706,Egg/breakfast sandwiches,Ham biscuit sandwich,34002120,Ham biscuit sandwich,#N/A,#N/A
2342814,3706,Egg/breakfast sandwiches,Sausage biscuit sandwich,34002130,Sausage biscuit sandwich,#N/A,#N/A
2342815,3706,Egg/breakfast sandwiches,"Sausage biscuit sandwich, with cheese",34002140,Sausage biscuit sandwich,#N/A,#N/A
2342816,3706,Egg/breakfast sandwiches,Sausage English muffin sandwich,34002150,Sausage English muffin sandwich,#N/A,#N/A
2342817,3706,Egg/breakfast sandwiches,Sausage griddle/pancake sandwich,34002160,Sausage griddle/pancake sandwich,#N/A,#N/A
2342818,3706,Egg/breakfast sandwiches,Egg burrito,34003100,Egg burrito,#N/A,#N/A
2342819,3706,Egg/breakfast sandwiches,"Egg burrito, with sausage",34003120,Egg burrito,#N/A,#N/A
2342820,3706,Egg/breakfast sandwiches,"Egg burrito, with bacon",34003130,Egg burrito,#N/A,#N/A
2342821,3706,Egg/breakfast sandwiches,"Egg burrito, with ham",34003140,Egg burrito,#N/A,#N/A
2344081,3706,Egg/breakfast sandwiches,"Quesadilla, egg",58104780,Quesadilla,"58 Grain mixtures, frozen meals, soups",Grains
2344082,3706,Egg/breakfast sandwiches,"Quesadilla, egg, with meat",58104790,Quesadilla,"58 Grain mixtures, frozen meals, soups",Grains
2344086,3706,Egg/breakfast sandwiches,"Taquito, egg",58104900,Taquito,"58 Grain mixtures, frozen meals, soups",Grains
2344183,3706,Egg/breakfast sandwiches,Breakfast pizza with egg,58109210,Breakfast pizza with egg,"58 Grain mixtures, frozen meals, soups",Grains
2344228,3706,Egg/breakfast sandwiches,Biscuit with gravy,58128000,Biscuit with gravy,"58 Grain mixtures, frozen meals, soups",Grains
2342822,2802,"Beans, peas, legumes","Beans, NFS",41100990,Beans,41 Legumes,Proteins
2342823,2802,"Beans, peas, legumes","Beans, from dried, NS as to type, fat added",41101010,Beans,41 Legumes,Proteins
2342824,2802,"Beans, peas, legumes","Beans, from dried, NS as to type, no added fat",41101020,Beans,41 Legumes,Proteins
2342825,2802,"Beans, peas, legumes","Beans, from canned, NS as to type, fat added",41101060,Beans,41 Legumes,Proteins
2342826,2802,"Beans, peas, legumes","Beans, from canned, NS as to type, no added fat",41101070,Beans,41 Legumes,Proteins
2342827,2802,"Beans, peas, legumes","Beans, from fast food / restaurant, NS as to type",41101080,Beans,41 Legumes,Proteins
2342828,2802,"Beans, peas, legumes","White beans, NFS",41101090,White beans,41 Legumes,Proteins
2342829,2802,"Beans, peas, legumes","White beans, from dried, fat added",41101110,White beans,41 Legumes,Proteins
2342830,2802,"Beans, peas, legumes","White beans, from dried, no added fat",41101120,White beans,41 Legumes,Proteins
2342831,2802,"Beans, peas, legumes","White beans, from canned, fat added",41101140,White beans,41 Legumes,Proteins
2342832,2802,"Beans, peas, legumes","White beans, from canned, no added fat",41101180,White beans,41 Legumes,Proteins
2342833,2802,"Beans, peas, legumes","White beans, from canned, reduced sodium",41101210,White beans,41 Legumes,Proteins
2342834,2802,"Beans, peas, legumes","Black beans, NFS",41101990,Black beans,41 Legumes,Proteins
2342835,2802,"Beans, peas, legumes","Black beans, from dried, fat added",41102010,Black beans,41 Legumes,Proteins
2342836,2802,"Beans, peas, legumes","Black beans, from dried, no added fat",41102020,Black beans,41 Legumes,Proteins
2342837,2802,"Beans, peas, legumes","Black beans, from canned, fat added",41102040,Black beans,41 Legumes,Proteins
2342838,2802,"Beans, peas, legumes","Black beans, from canned, no added fat",41102080,Black beans,41 Legumes,Proteins
2342839,2802,"Beans, peas, legumes","Black beans, from canned, reduced sodium",41102110,Black beans,41 Legumes,Proteins
2342840,2802,"Beans, peas, legumes","Black beans, from fast food / restaurant",41102150,Black beans,41 Legumes,Proteins
2342841,2802,"Beans, peas, legumes",Black beans with meat,41102170,Black beans with meat,41 Legumes,Proteins
2342842,2802,"Beans, peas, legumes","Fava beans, cooked",41102210,Fava beans,41 Legumes,Proteins
2342843,2802,"Beans, peas, legumes","Lima beans, NFS",41102990,Lima beans,41 Legumes,Proteins
2342844,2802,"Beans, peas, legumes","Lima beans, from dried",41103010,Lima beans,41 Legumes,Proteins
2342845,2802,"Beans, peas, legumes","Pink beans, cooked",41103070,Pink beans,41 Legumes,Proteins
2342846,2802,"Beans, peas, legumes","Pinto beans, NFS",41103990,Pinto beans,41 Legumes,Proteins
2342847,2802,"Beans, peas, legumes","Pinto beans, from dried, fat added",41104010,Pinto beans,41 Legumes,Proteins
2342848,2802,"Beans, peas, legumes","Pinto beans, from dried, no added fat",41104020,Pinto beans,41 Legumes,Proteins
2342849,2802,"Beans, peas, legumes","Pinto beans, from canned, fat added",41104040,Pinto beans,41 Legumes,Proteins
2342850,2802,"Beans, peas, legumes","Pinto beans, from canned, no added fat",41104080,Pinto beans,41 Legumes,Proteins
2342851,2802,"Beans, peas, legumes","Pinto beans, from canned, reduced sodium",41104110,Pinto beans,41 Legumes,Proteins
2342852,2802,"Beans, peas, legumes","Pinto beans, from fast food / restaurant",41104200,Pinto beans,41 Legumes,Proteins
2342853,2802,"Beans, peas, legumes",Pinto beans with meat,41104250,Pinto beans with meat,41 Legumes,Proteins
2342854,2802,"Beans, peas, legumes","Kidney beans, NFS",41105990,Kidney beans,41 Legumes,Proteins
2342855,2802,"Beans, peas, legumes","Kidney beans, from dried, fat added",41106010,Kidney beans,41 Legumes,Proteins
2342856,2802,"Beans, peas, legumes","Kidney beans, from dried, no added fat",41106020,Kidney beans,41 Legumes,Proteins
2342857,2802,"Beans, peas, legumes","Kidney beans, from canned, fat added",41106040,Kidney beans,41 Legumes,Proteins
2342858,2802,"Beans, peas, legumes","Kidney beans, from canned, no added fat",41106080,Kidney beans,41 Legumes,Proteins
2342859,2802,"Beans, peas, legumes","Kidney beans, from canned, reduced sodium",41106110,Kidney beans,41 Legumes,Proteins
2342860,2802,"Beans, peas, legumes","Kidney beans, from fast food / restaurant",41106150,Kidney beans,41 Legumes,Proteins
2342861,2802,"Beans, peas, legumes",Kidney beans with meat,41106170,Kidney beans with meat,41 Legumes,Proteins
2342862,2802,"Beans, peas, legumes","Peruvian beans, from dried",41106510,Peruvian beans,41 Legumes,Proteins
2342863,2802,"Beans, peas, legumes","Soybeans, cooked",41107010,Soybeans,41 Legumes,Proteins
2342864,2802,"Beans, peas, legumes","Mung beans, cooked",41108010,Mung beans,41 Legumes,Proteins
2342865,2802,"Beans, peas, legumes",Baked beans,41201010,Baked beans,41 Legumes,Proteins
2342866,2802,"Beans, peas, legumes","Baked beans, vegetarian",41201020,Baked beans,41 Legumes,Proteins
2342867,2802,"Beans, peas, legumes",Baked beans from fast food / restaurant,41201050,Baked beans from fast food / restaurant,41 Legumes,Proteins
2342868,2802,"Beans, peas, legumes","Beans and tomatoes, no added fat",41202505,Beans and tomatoes,41 Legumes,Proteins
2342869,2802,"Beans, peas, legumes","Beans and tomatoes, fat added",41202510,Beans and tomatoes,41 Legumes,Proteins
2342871,2802,"Beans, peas, legumes",Refried beans,41205010,Refried beans,41 Legumes,Proteins
2342872,2802,"Beans, peas, legumes","Refried beans, from fast food / restaurant",41205017,Refried beans,41 Legumes,Proteins
2342873,2802,"Beans, peas, legumes",Refried beans with meat,41205030,Refried beans with meat,41 Legumes,Proteins
2342874,2802,"Beans, peas, legumes","Refried beans, from canned, reduced sodium",41205040,Refried beans,41 Legumes,Proteins
2342880,2802,"Beans, peas, legumes",Beans and franks,41206030,Beans and franks,41 Legumes,Proteins
2342881,2802,"Beans, peas, legumes",Pork and beans,41208030,Pork and beans,41 Legumes,Proteins
2342882,2802,"Beans, peas, legumes","Beans with meat, NS as to type",41208100,Beans with meat,41 Legumes,Proteins
2342885,2802,"Beans, peas, legumes","Baked beans, reduced sodium",41221000,Baked beans,41 Legumes,Proteins
2342887,2802,"Beans, peas, legumes","Blackeyed peas, NFS",41300990,Blackeyed peas,41 Legumes,Proteins
2342888,2802,"Beans, peas, legumes","Blackeyed peas, from dried",41301010,Blackeyed peas,41 Legumes,Proteins
2342889,2802,"Beans, peas, legumes","Chickpeas, NFS",41301990,Chickpeas,41 Legumes,Proteins
2342890,2802,"Beans, peas, legumes","Chickpeas, from dried, fat added",41302010,Chickpeas,41 Legumes,Proteins
2342891,2802,"Beans, peas, legumes","Chickpeas, from dried, no added fat",41302020,Chickpeas,41 Legumes,Proteins
2342892,2802,"Beans, peas, legumes","Chickpeas, from canned, fat added",41302040,Chickpeas,41 Legumes,Proteins
2342893,2802,"Beans, peas, legumes","Chickpeas, from canned, no added fat",41302080,Chickpeas,41 Legumes,Proteins
2342894,2802,"Beans, peas, legumes","Chickpeas, from canned, reduced sodium",41302110,Chickpeas,41 Legumes,Proteins
2342895,2802,"Beans, peas, legumes","Split peas, from dried, no added fat",41303000,Split peas,41 Legumes,Proteins
2342896,2802,"Beans, peas, legumes","Split peas, from dried, fat added",41303010,Split peas,41 Legumes,Proteins
2342897,2802,"Beans, peas, legumes",Wasabi peas,41304000,Wasabi peas,41 Legumes,Proteins
2342898,2802,"Beans, peas, legumes","Lentils, NFS",41304970,Lentils,41 Legumes,Proteins
2342899,2802,"Beans, peas, legumes","Lentils, from dried, fat added",41304990,Lentils,41 Legumes,Proteins
2342900,2802,"Beans, peas, legumes","Lentils, from dried, no added fat",41305000,Lentils,41 Legumes,Proteins
2342901,2802,"Beans, peas, legumes","Lentils, from canned",41305020,Lentils,41 Legumes,Proteins
2342902,2802,"Beans, peas, legumes",Dal,41305050,Dal,41 Legumes,Proteins
2342904,2802,"Beans, peas, legumes","Papad, grilled or broiled",41311000,Papad,41 Legumes,Proteins
2342908,2802,"Beans, peas, legumes",Soy nuts,41410010,Soy nuts,41 Legumes,Proteins
2342911,2802,"Beans, peas, legumes","Edamame, cooked",41420020,Edamame,41 Legumes,Proteins
2342870,3102,"Bean, pea, legume dishes",Black bean salad,41203030,Black bean salad,41 Legumes,Proteins
2342883,3102,"Bean, pea, legume dishes",Falafel,41209000,Falafel,41 Legumes,Proteins
2342884,3102,"Bean, pea, legume dishes",Bean cake,41210000,Bean cake,41 Legumes,Proteins
2342886,3102,"Bean, pea, legume dishes","Chili with beans, without meat",41221020,Chili with beans,41 Legumes,Proteins
2342906,3102,"Bean, pea, legume dishes",Lentil curry,41311030,Lentil curry,41 Legumes,Proteins
2342907,3102,"Bean, pea, legume dishes",Lentil curry with rice,41311040,Lentil curry with rice,41 Legumes,Proteins
2342949,3102,"Bean, pea, legume dishes","Swiss steak, with gravy, meatless",41811950,Swiss steak,41 Legumes,Proteins
2342951,3102,"Bean, pea, legume dishes","Pot pie, no meat",41812400,Pot pie,41 Legumes,Proteins
2342952,3102,"Bean, pea, legume dishes","Vegetarian chili, made with meat substitute",41812450,Vegetarian chili,41 Legumes,Proteins
2342957,3102,"Bean, pea, legume dishes",Vegetarian stroganoff,41812850,Vegetarian stroganoff,41 Legumes,Proteins
2344474,3102,"Bean, pea, legume dishes","Beans and rice, from fast food / restaurant",58160100,Beans and rice,"58 Grain mixtures, frozen meals, soups",Grains
2344475,3102,"Bean, pea, legume dishes","Kidney beans and rice, from fast food / restaurant",58160102,Kidney beans and rice,"58 Grain mixtures, frozen meals, soups",Grains
2344476,3102,"Bean, pea, legume dishes","Black beans and rice, from fast food / restaurant",58160104,Black beans and rice,"58 Grain mixtures, frozen meals, soups",Grains
2344477,3102,"Bean, pea, legume dishes","Pinto beans and rice, from fast food / restaurant",58160106,Pinto beans and rice,"58 Grain mixtures, frozen meals, soups",Grains
2344478,3102,"Bean, pea, legume dishes",Beans and white rice,58160110,Beans and white rice,"58 Grain mixtures, frozen meals, soups",Grains
2344479,3102,"Bean, pea, legume dishes","Beans and rice, with tomatoes",58160120,Beans and rice,"58 Grain mixtures, frozen meals, soups",Grains
2344480,3102,"Bean, pea, legume dishes","Beans and rice, with meat",58160132,Beans and rice,"58 Grain mixtures, frozen meals, soups",Grains
2344481,3102,"Bean, pea, legume dishes",Kidney beans and white rice,58160150,Kidney beans and white rice,"58 Grain mixtures, frozen meals, soups",Grains
2344482,3102,"Bean, pea, legume dishes",Black beans and white rice,58160154,Black beans and white rice,"58 Grain mixtures, frozen meals, soups",Grains
2344483,3102,"Bean, pea, legume dishes",Pinto beans and white rice,58160156,Pinto beans and white rice,"58 Grain mixtures, frozen meals, soups",Grains
2344521,3102,"Bean, pea, legume dishes",Beans and brown rice,58161320,Beans and brown rice,"58 Grain mixtures, frozen meals, soups",Grains
2344522,3102,"Bean, pea, legume dishes",Kidney beans and brown rice,58161321,Kidney beans and brown rice,"58 Grain mixtures, frozen meals, soups",Grains
2344523,3102,"Bean, pea, legume dishes",Black beans and brown rice,58161322,Black beans and brown rice,"58 Grain mixtures, frozen meals, soups",Grains
2344524,3102,"Bean, pea, legume dishes",Pinto beans and brown rice,58161323,Pinto beans and brown rice,"58 Grain mixtures, frozen meals, soups",Grains
2342903,5004,"Tortilla, corn, other chips",Bean chips,41310900,Bean chips,41 Legumes,Proteins
2342909,5004,"Tortilla, corn, other chips",Soy chips,41410015,Soy chips,41 Legumes,Proteins
2343644,5004,"Tortilla, corn, other chips","Chips, rice",54318000,Chips,"54 Crackers, snack products",Grains
2343678,5004,"Tortilla, corn, other chips",Corn nuts,54401011,Corn nuts,"54 Crackers, snack products",Grains
2343679,5004,"Tortilla, corn, other chips","Corn chips, plain",54401021,Corn chips,"54 Crackers, snack products",Grains
2343680,5004,"Tortilla, corn, other chips","Corn chips, flavored",54401026,Corn chips,"54 Crackers, snack products",Grains
2343681,5004,"Tortilla, corn, other chips","Corn chips, plain (Fritos)",54401031,Corn chips,"54 Crackers, snack products",Grains
2343682,5004,"Tortilla, corn, other chips","Corn chips, flavored (Fritos)",54401035,Corn chips,"54 Crackers, snack products",Grains
2343683,5004,"Tortilla, corn, other chips",Cheese flavored corn snacks,54401055,Cheese flavored corn snacks,"54 Crackers, snack products",Grains
2343684,5004,"Tortilla, corn, other chips","Cheese flavored corn snacks, reduced fat",54401065,Cheese flavored corn snacks,"54 Crackers, snack products",Grains
2343685,5004,"Tortilla, corn, other chips","Tortilla chips, plain",54401075,Tortilla chips,"54 Crackers, snack products",Grains
2343686,5004,"Tortilla, corn, other chips",Cheese flavored corn snacks (Cheetos),54401081,Cheese flavored corn snacks (Cheetos),"54 Crackers, snack products",Grains
2343687,5004,"Tortilla, corn, other chips","Tortilla chips, flavored",54401085,Tortilla chips,"54 Crackers, snack products",Grains
2343688,5004,"Tortilla, corn, other chips","Corn chips, reduced sodium",54401090,Corn chips,"54 Crackers, snack products",Grains
2343689,5004,"Tortilla, corn, other chips","Tortilla chips, nacho cheese flavor (Doritos)",54401110,Tortilla chips,"54 Crackers, snack products",Grains
2343690,5004,"Tortilla, corn, other chips","Tortilla chips, cool ranch flavor (Doritos)",54401111,Tortilla chips,"54 Crackers, snack products",Grains
2343691,5004,"Tortilla, corn, other chips","Tortilla chips, other flavors (Doritos)",54401112,Tortilla chips,"54 Crackers, snack products",Grains
2343692,5004,"Tortilla, corn, other chips","Tortilla chips, reduced fat, plain",54401121,Tortilla chips,"54 Crackers, snack products",Grains
2343693,5004,"Tortilla, corn, other chips","Tortilla chips, reduced fat, flavored",54401122,Tortilla chips,"54 Crackers, snack products",Grains
2343694,5004,"Tortilla, corn, other chips","Tortilla chips, low fat, unsalted",54401170,Tortilla chips,"54 Crackers, snack products",Grains
2343695,5004,"Tortilla, corn, other chips","Tortilla chips, reduced sodium",54402080,Tortilla chips,"54 Crackers, snack products",Grains
2343725,5004,"Tortilla, corn, other chips","Popcorn chips, plain",54404000,Popcorn chips,"54 Crackers, snack products",Grains
2343726,5004,"Tortilla, corn, other chips","Popcorn chips, other flavors",54404010,Popcorn chips,"54 Crackers, snack products",Grains
2343727,5004,"Tortilla, corn, other chips","Popcorn chips, sweet flavors",54404020,Popcorn chips,"54 Crackers, snack products",Grains
2343728,5004,"Tortilla, corn, other chips",Onion flavored rings,54406010,Onion flavored rings,"54 Crackers, snack products",Grains
2343729,5004,"Tortilla, corn, other chips",Shrimp chips,54406200,Shrimp chips,"54 Crackers, snack products",Grains
2343773,5004,"Tortilla, corn, other chips",Multigrain chips (Sun Chips),54420210,Multigrain chips (Sun Chips),"54 Crackers, snack products",Grains
2343776,5004,"Tortilla, corn, other chips",Cracker chips,54440020,Cracker chips,"54 Crackers, snack products",Grains
2344941,5004,"Tortilla, corn, other chips",Vegetable chips,71220000,Vegetable chips,"71 White potatoes, starchy vegetables",Vegetables
2345061,5004,"Tortilla, corn, other chips",Plantain chips,71905410,Plantain chips,"71 White potatoes, starchy vegetables",Vegetables
2345070,5004,"Tortilla, corn, other chips",Taro chips,71980200,Taro chips,"71 White potatoes, starchy vegetables",Vegetables
2345223,5004,"Tortilla, corn, other chips",Sweet potato chips,73410210,Sweet potato chips,73 Orange vegetables,Vegetables
2342905,3104,Vegetable dishes,"Sambar, vegetable stew",41311020,Sambar,41 Legumes,Proteins
2342956,3104,Vegetable dishes,Vegetarian stew,41812800,Vegetarian stew,41 Legumes,Proteins
2344560,3104,Vegetable dishes,"Stuffed pepper, with meat",58162090,Stuffed pepper,"58 Grain mixtures, frozen meals, soups",Grains
2344561,3104,Vegetable dishes,"Stuffed pepper, with rice and meat",58162110,Stuffed pepper,"58 Grain mixtures, frozen meals, soups",Grains
2344562,3104,Vegetable dishes,"Stuffed pepper, with rice, meatless",58162120,Stuffed pepper,"58 Grain mixtures, frozen meals, soups",Grains
2344563,3104,Vegetable dishes,"Stuffed tomato, with rice and meat",58162130,Stuffed tomato,"58 Grain mixtures, frozen meals, soups",Grains
2344564,3104,Vegetable dishes,"Stuffed tomato, with rice, meatless",58162140,Stuffed tomato,"58 Grain mixtures, frozen meals, soups",Grains
2345135,3104,Vegetable dishes,Spinach souffle,72125240,Spinach souffle,72 Dark-green vegetables,Vegetables
2345136,3104,Vegetable dishes,Spinach and cheese casserole,72125260,Spinach and cheese casserole,72 Dark-green vegetables,Vegetables
2345137,3104,Vegetable dishes,Palak Paneer,72125310,Palak Paneer,72 Dark-green vegetables,Vegetables
2345138,3104,Vegetable dishes,Channa Saag,72125500,Channa Saag,72 Dark-green vegetables,Vegetables
2345162,3104,Vegetable dishes,Broccoli casserole with noodles,72202010,Broccoli casserole with noodles,72 Dark-green vegetables,Vegetables
2345163,3104,Vegetable dishes,Broccoli casserole with rice,72202020,Broccoli casserole with rice,72 Dark-green vegetables,Vegetables
2345209,3104,Vegetable dishes,"Squash, winter, souffle",73305020,Squash,73 Orange vegetables,Vegetables
2345236,3104,Vegetable dishes,"Tomatoes, scalloped",74203010,Tomatoes,"74 Tomatoes, tomato mixtures",Vegetables
2345348,3104,Vegetable dishes,"Lettuce, wilted, with bacon dressing",75144100,Lettuce,75 Other vegetables,Vegetables
2345349,3104,Vegetable dishes,"Seven-layer salad, lettuce salad made with a combination of onion, celery, green pepper, peas, mayonnaise, cheese, eggs, and/or bacon",75145000,Seven-layer salad,75 Other vegetables,Vegetables
2345350,3104,Vegetable dishes,"Greek Salad, no dressing",75146000,Greek Salad,75 Other vegetables,Vegetables
2345351,3104,Vegetable dishes,"Spinach salad, no dressing",75147000,Spinach salad,75 Other vegetables,Vegetables
2345352,3104,Vegetable dishes,"Cobb salad, no dressing",75148010,Cobb salad,75 Other vegetables,Vegetables
2345555,3104,Vegetable dishes,Ratatouille,75316050,Ratatouille,75 Other vegetables,Vegetables
2345566,3104,Vegetable dishes,"Artichokes, stuffed",75400500,Artichokes,75 Other vegetables,Vegetables
2345567,3104,Vegetable dishes,Green bean casserole,75403020,Green bean casserole,75 Other vegetables,Vegetables
2345573,3104,Vegetable dishes,"Corn, scalloped or pudding",75411010,Corn,75 Other vegetables,Vegetables
2345577,3104,Vegetable dishes,"Eggplant parmesan casserole, regular",75412060,Eggplant parmesan casserole,75 Other vegetables,Vegetables
2345578,3104,Vegetable dishes,Eggplant with cheese and tomato sauce,75412070,Eggplant with cheese and tomato sauce,75 Other vegetables,Vegetables
2345579,3104,Vegetable dishes,"Mushrooms, stuffed",75414020,Mushrooms,75 Other vegetables,Vegetables
2345586,3104,Vegetable dishes,"Squash, summer, casserole with tomato and cheese",75418020,Squash,75 Other vegetables,Vegetables
2345587,3104,Vegetable dishes,"Squash, summer, casserole, with rice and tomato sauce",75418030,Squash,75 Other vegetables,Vegetables
2345588,3104,Vegetable dishes,"Squash, summer, casserole, with cheese sauce",75418040,Squash,75 Other vegetables,Vegetables
2345589,3104,Vegetable dishes,"Squash, summer, souffle",75418060,Squash,75 Other vegetables,Vegetables
2345590,3104,Vegetable dishes,Vegetable stew without meat,75439010,Vegetable stew without meat,75 Other vegetables,Vegetables
2345594,3104,Vegetable dishes,Vegetable curry,75440600,Vegetable curry,75 Other vegetables,Vegetables
2345595,3104,Vegetable dishes,Vegetable curry with rice,75440610,Vegetable curry with rice,75 Other vegetables,Vegetables
2342910,2806,Processed soy products,Soybean curd,41420010,Soybean curd,41 Legumes,Proteins
2342912,2806,Processed soy products,Soybean curd cheese,41420050,Soybean curd cheese,41 Legumes,Proteins
2342919,2806,Processed soy products,"Yogurt, soy",41420380,Yogurt,41 Legumes,Proteins
2342923,2806,Processed soy products,"Soybean curd, deep fried",41421010,Soybean curd,41 Legumes,Proteins
2342924,2806,Processed soy products,"Soybean curd, breaded, fried",41421020,Soybean curd,41 Legumes,Proteins
2342925,2806,Processed soy products,"Vermicelli, made from soybeans",41425010,Vermicelli,41 Legumes,Proteins
2342926,2806,Processed soy products,"Textured vegetable protein, dry",41440000,Textured vegetable protein,41 Legumes,Proteins
2342927,2806,Processed soy products,"Frozen dessert, non-dairy",41480020,Frozen dessert,41 Legumes,Proteins
2342940,2806,Processed soy products,"Bacon strip, meatless",41810200,Bacon strip,41 Legumes,Proteins
2342942,2806,Processed soy products,"Breakfast link, pattie, or slice, meatless",41810400,Breakfast link,41 Legumes,Proteins
2342943,2806,Processed soy products,"Chicken, meatless, NFS",41810600,Chicken,41 Legumes,Proteins
2342944,2806,Processed soy products,"Chicken, meatless, breaded, fried",41810610,Chicken,41 Legumes,Proteins
2342945,2806,Processed soy products,"Hot dog, vegetarian",41811400,Hot dog,41 Legumes,Proteins
2342946,2806,Processed soy products,"Luncheon slice, meatless-beef, chicken, salami or turkey",41811600,Luncheon slice,41 Legumes,Proteins
2342947,2806,Processed soy products,"Meatball, meatless",41811800,Meatball,41 Legumes,Proteins
2342948,2806,Processed soy products,"Veggie burger patty, no bun",41811890,Veggie burger patty,41 Legumes,Proteins
2342950,2806,Processed soy products,"Sandwich spread, meat substitute type",41812000,Sandwich spread,41 Legumes,Proteins
2342955,2806,Processed soy products,"Vegetarian, fillet",41812600,Vegetarian,41 Legumes,Proteins
2343022,2806,Processed soy products,Soy nut butter,42203200,Soy nut butter,"42 Nuts, nut butters, nut mixtures",Proteins
2344657,2806,Processed soy products,"Meat substitute, cereal- and vegetable protein-based, fried",59003000,Meat substitute,59 Meat substitutes,Grains
2342922,8406,Mustard and other condiments,Worcestershire sauce,41420450,Worcestershire sauce,41 Legumes,Proteins
2344675,8406,Mustard and other condiments,"Lemon juice, 100%, NS as to form",61204000,Lemon juice,"61 Citrus fruits, juices",Fruits
2344676,8406,Mustard and other condiments,"Lemon juice, 100%, freshly squeezed",61204010,Lemon juice,"61 Citrus fruits, juices",Fruits
2344677,8406,Mustard and other condiments,"Lemon juice, 100%, canned or bottled",61204200,Lemon juice,"61 Citrus fruits, juices",Fruits
2344678,8406,Mustard and other condiments,"Lime juice, 100%, NS as to form",61207000,Lime juice,"61 Citrus fruits, juices",Fruits
2344679,8406,Mustard and other condiments,"Lime juice, 100%, freshly squeezed",61207010,Lime juice,"61 Citrus fruits, juices",Fruits
