fdc_id,description,short_description,food_code,wweia_food_category,wweia_food_category_description
2344832,"Fruit smoothie, light",Fruit smoothie,64134100,7220,Smoothies and grain drinks
2344833,"Fruit smoothie, bottled",Fruit smoothie,64134200,7220,Smoothies and grain drinks
2345695,"Fruit and vegetable smoothie, with dairy",Fruit and vegetable smoothie,78101100,7220,Smoothies and grain drinks
2345696,"Fruit and vegetable smoothie, added protein",Fruit and vegetable smoothie,78101110,7220,Smoothies and grain drinks
2345697,"Fruit and vegetable smoothie, non-dairy",Fruit and vegetable smoothie,78101115,7220,Smoothies and grain drinks
2345698,"Fruit and vegetable smoothie, non-dairy, added protein",Fruit and vegetable smoothie,78101118,7220,Smoothies and grain drinks
2345699,"Fruit and vegetable smoothie, bottled",Fruit and vegetable smoothie,78101120,7220,Smoothies and grain drinks
2345700,"Fruit and vegetable smoothie, no dairy",Fruit and vegetable smoothie,78101125,7220,Smoothies and grain drinks
2345701,Vegetable smoothie,Vegetable smoothie,78101130,7220,Smoothies and grain drinks
2346074,Corn beverage,Corn beverage,92306100,7220,Smoothies and grain drinks
2346178,"Horchata beverage, made with water",Horchata beverage,92610020,7220,Smoothies and grain drinks
2346179,"Horchata beverage, made with milk",Horchata beverage,92610030,7220,Smoothies and grain drinks
2346180,Oatmeal beverage with water,Oatmeal beverage with water,92611010,7220,Smoothies and grain drinks
2346181,Oatmeal beverage with milk,Oatmeal beverage with milk,92611100,7220,Smoothies and grain drinks
2346183,Cornmeal beverage,Cornmeal beverage,92613010,7220,Smoothies and grain drinks
2346184,Cornmeal beverage with chocolate milk,Cornmeal beverage with chocolate milk,92613510,7220,Smoothies and grain drinks
2340917,"Infant formula, NFS",Infant formula,11710000,9404,"Formula, prepared from powder"
2340918,"Infant formula, Similac, NFS",Infant formula,11710030,9404,"Formula, prepared from powder"
2340920,"Infant formula, Similac Alimentum, powder, made with water",Infant formula,11710056,9404,"Formula, prepared from powder"
2340922,"Infant formula, Similac Advance, powder, made with tap water",Infant formula,11710357,9404,"Formula, prepared from powder"
2340923,"Infant formula, Similac Advance, powder, made with bottled water",Infant formula,11710358,9404,"Formula, prepared from powder"
2340924,"Infant formula, Similac Advance, powder, made with baby water",Infant formula,11710359,9404,"Formula, prepared from powder"
2340926,"Infant formula, Similac Sensitive, powder, made with tap water",Infant formula,11710377,9404,"Formula, prepared from powder"
2340927,"Infant formula, Similac Sensitive, powder, made with bottled water",Infant formula,11710378,9404,"Formula, prepared from powder"
2340928,"Infant formula, Similac Sensitive, powder, made with baby water",Infant formula,11710379,9404,"Formula, prepared from powder"
2340930,"Infant formula, Similac for Spit-Up, powder, made with water",Infant formula,11710383,9404,"Formula, prepared from powder"
2340931,"Toddler formula, Similac Go and Grow",Toddler formula,11710481,9404,"Formula, prepared from powder"
2340932,"Infant formula, Enfamil, NFS",Infant formula,11710605,9404,"Formula, prepared from powder"
2340934,"Infant formula, Enfamil Premium Newborn, powder, made with water",Infant formula,11710629,9404,"Formula, prepared from powder"
2340936,"Infant formula, Enfamil Infant, powder, made with tap water",Infant formula,11710637,9404,"Formula, prepared from powder"
2340937,"Infant formula, Enfamil Infant, powder, made with bottled water",Infant formula,11710638,9404,"Formula, prepared from powder"
2340938,"Infant formula, Enfamil Infant, powder, made with baby water",Infant formula,11710639,9404,"Formula, prepared from powder"
2340940,"Infant formula, Enfamil AR, powder, made with water",Infant formula,11710669,9404,"Formula, prepared from powder"
2340942,"Infant formula, Enfamil Gentlease, powder, made with tap water",Infant formula,11710677,9404,"Formula, prepared from powder"
2340943,"Infant formula, Enfamil Gentlease, powder, made with bottled water",Infant formula,11710678,9404,"Formula, prepared from powder"
2340944,"Infant formula, Enfamil Gentlease, powder, made with baby water",Infant formula,11710679,9404,"Formula, prepared from powder"
2340945,"Toddler formula, Enfamil Enfagrow",Toddler formula,11710689,9404,"Formula, prepared from powder"
2340947,"Toddler formula, Nido Kinder",Toddler formula,11710807,9404,"Formula, prepared from powder"
2340948,"Toddler formula, store brand, beginning or next stage",Toddler formula,11710810,9404,"Formula, prepared from powder"
2340949,"Toddler formula, store brand, pediatric shake",Toddler formula,11710815,9404,"Formula, prepared from powder"
2340950,"Infant formula, Gerber, NFS",Infant formula,11710905,9404,"Formula, prepared from powder"
2340952,"Infant formula, Gerber Good Start Gentle, Stage 1, powder, made with tap water",Infant formula,11710917,9404,"Formula, prepared from powder"
2340953,"Infant formula, Gerber Good Start Gentle, Stage 1, powder, made with bottled water",Infant formula,11710918,9404,"Formula, prepared from powder"
2340954,"Infant formula, Gerber Good Start Gentle, Stage 1, powder, made with baby water",Infant formula,11710919,9404,"Formula, prepared from powder"
2340955,"Infant formula, Gerber Good Start Gentle, Stage 2",Infant formula,11710921,9404,"Formula, prepared from powder"
2340956,"Toddler formula, Gerber Good Start, Stage 3",Toddler formula,11710930,9404,"Formula, prepared from powder"
2340957,"Infant formula, premature, powder, made with water",Infant formula,11710935,9404,"Formula, prepared from powder"
2340959,"Infant formula, organic, powder, made with water",Infant formula,11710954,9404,"Formula, prepared from powder"
2340961,"Infant formula, store brand, advantage or tender, powder, made with tap water",Infant formula,11710967,9404,"Formula, prepared from powder"
2340962,"Infant formula, store brand, advantage or tender, powder, made with bottled water",Infant formula,11710968,9404,"Formula, prepared from powder"
2340963,"Infant formula, store brand, advantage or tender, powder, made with baby water",Infant formula,11710969,9404,"Formula, prepared from powder"
2340964,"Infant formula, store brand, gentle or sensitivity",Infant formula,11710970,9404,"Formula, prepared from powder"
2340965,"Infant formula, store brand, added rice",Infant formula,11710980,9404,"Formula, prepared from powder"
2340967,"Infant formula, Enfamil ProSobee, powder, made with tap water",Infant formula,11720317,9404,"Formula, prepared from powder"
2340968,"Infant formula, Enfamil ProSobee, powder, made with bottled water",Infant formula,11720318,9404,"Formula, prepared from powder"
2340969,"Infant formula, Enfamil ProSobee, powder, made with baby water",Infant formula,11720319,9404,"Formula, prepared from powder"
2340971,"Infant formula, Similac Isomil Soy, powder, made with tap water",Infant formula,11720417,9404,"Formula, prepared from powder"
2340972,"Infant formula, Similac Isomil Soy, powder, made with bottled water",Infant formula,11720418,9404,"Formula, prepared from powder"
2340973,"Infant formula, Similac Isomil Soy, powder, made with baby water",Infant formula,11720419,9404,"Formula, prepared from powder"
2340976,"Infant formula, Gerber Good Start Soy, Stage 1, powder, made with tap water",Infant formula,11720617,9404,"Formula, prepared from powder"
2340977,"Infant formula, Gerber Good Start Soy, Stage 1, powder, made with bottled water",Infant formula,11720618,9404,"Formula, prepared from powder"
2340978,"Infant formula, Gerber Good Start Soy, Stage 1, powder, made with baby water",Infant formula,11720619,9404,"Formula, prepared from powder"
2340979,"Infant formula, store brand, soy",Infant formula,11720809,9404,"Formula, prepared from powder"
2340981,"Infant formula, Enfamil Nutramigen, powder, made with water",Infant formula,11740313,9404,"Formula, prepared from powder"
2340983,"Infant formula, Enfamil Pregestimil, powder, made with water",Infant formula,11740403,9404,"Formula, prepared from powder"
2340984,"Infant formula, amino acids",Infant formula,11740405,9404,"Formula, prepared from powder"
2340985,"Infant formula, low iron",Infant formula,11740560,9404,"Formula, prepared from powder"
2340919,"Infant formula, Similac Alimentum, ready-to-feed",Infant formula,11710051,9402,"Formula, ready-to-feed"
2340921,"Infant formula, Similac Advance, ready-to-feed",Infant formula,11710351,9402,"Formula, ready-to-feed"
2340925,"Infant formula, Similac Sensitive, ready-to-feed",Infant formula,11710371,9402,"Formula, ready-to-feed"
2340929,"Infant formula, Similac for Spit-Up, ready-to-feed",Infant formula,11710381,9402,"Formula, ready-to-feed"
2340933,"Infant formula, Enfamil Premium Newborn, ready-to-feed",Infant formula,11710621,9402,"Formula, ready-to-feed"
2340935,"Infant formula, Enfamil Infant, ready-to-feed",Infant formula,11710631,9402,"Formula, ready-to-feed"
2340939,"Infant formula, Enfamil AR, ready-to-feed",Infant formula,11710661,9402,"Formula, ready-to-feed"
2340941,"Infant formula, Enfamil Gentlease, ready-to-feed",Infant formula,11710671,9402,"Formula, ready-to-feed"
2340946,"Toddler formula, PediaSure",Toddler formula,11710801,9402,"Formula, ready-to-feed"
2340951,"Infant formula, Gerber Good Start Gentle, Stage 1, ready-to-feed",Infant formula,11710911,9402,"Formula, ready-to-feed"
2340958,"Infant formula, premature, ready-to-feed",Infant formula,11710945,9402,"Formula, ready-to-feed"
2340960,"Infant formula, organic, ready-to-feed",Infant formula,11710955,9402,"Formula, ready-to-feed"
2340966,"Infant formula, Enfamil ProSobee, ready-to-feed",Infant formula,11720311,9402,"Formula, ready-to-feed"
2340970,"Infant formula, Similac Isomil Soy, ready-to-feed",Infant formula,11720411,9402,"Formula, ready-to-feed"
2340974,"Infant formula, Similac for Diarrhea",Infant formula,11720430,9402,"Formula, ready-to-feed"
2340975,"Infant formula, Gerber Good Start Soy, Stage 1, ready-to-feed",Infant formula,11720611,9402,"Formula, ready-to-feed"
2340980,"Infant formula, Enfamil Nutramigen, ready-to-feed",Infant formula,11740311,9402,"Formula, ready-to-feed"
2340982,"Infant formula, Enfamil Pregestimil, ready-to-feed",Infant formula,11740401,9402,"Formula, ready-to-feed"
2340986,"Milk, dry, not reconstituted, NS as to fat content",Milk,11810000,9999,Not included in a food category
2340987,"Milk, dry, not reconstituted, fat free (skim)",Milk,11813000,9999,Not included in a food category
2340988,"Whey, sweet, dry",Whey,11825000,9999,Not included in a food category
2340989,"Cocoa powder, not reconstituted",Cocoa powder,11830150,9999,Not included in a food category
2340990,"Chocolate beverage powder, dry mix, not reconstituted",Chocolate beverage powder,11830160,9999,Not included in a food category
2340991,"Chocolate beverage powder, light, dry mix, not reconstituted",Chocolate beverage powder,11830165,9999,Not included in a food category
2340992,"Milk, malted, dry mix, not reconstituted",Milk,11830260,9999,Not included in a food category
2340993,"Strawberry beverage powder, dry mix, not reconstituted",Strawberry beverage powder,11830400,9999,Not included in a food category
2343961,Wheat germ,Wheat germ,57412000,9999,Not included in a food category
2343972,Wheat bran,Wheat bran,57601100,9999,Not included in a food category
2343973,"Oats, raw",Oats,57602100,9999,Not included in a food category
2343974,"Cereal, oat bran, ready-to-eat",Cereal,57602500,9999,Not included in a food category
2345300,"Basil, raw",Basil,75109400,9999,Not included in a food category
2345301,"Chives, raw",Chives,75109500,9999,Not included in a food category
2345302,"Cilantro, raw",Cilantro,75109550,9999,Not included in a food category
2345316,"Parsley, raw",Parsley,75119000,9999,Not included in a food category
2345512,"Seaweed, dried",Seaweed,75232000,9999,Not included in a food category
2345532,Yeast,Yeast,75236000,9999,Not included in a food category
2345565,"Vegetable mixture, dried",Vegetable mixture,75365000,9999,Not included in a food category
2345799,"Bacon, for use with vegetables",Bacon,89901000,9999,Not included in a food category
2345800,"Ham, for use with vegetables",Ham,89901002,9999,Not included in a food category
2345801,"Beef, for use with vegetables",Beef,89901004,9999,Not included in a food category
2345802,"Chicken, for use with vegetables",Chicken,89901006,9999,Not included in a food category
2345803,"Cream sauce, for use with vegetables",Cream sauce,89901010,9999,Not included in a food category
2345804,"Cheese sauce, for use with vegetables",Cheese sauce,89901020,9999,Not included in a food category
2345805,"Gravy, for use with vegetables",Gravy,89901030,9999,Not included in a food category
2345806,"Soy based sauce, for use with vegetables",Soy based sauce,89901040,9999,Not included in a food category
2345807,"Tomato sauce, for use with vegetables",Tomato sauce,89901050,9999,Not included in a food category
2345816,"Bacon, for use on a sandwich",Bacon,89902100,9999,Not included in a food category
2346042,"Coffee, instant, not reconstituted",Coffee,92191100,9999,Not included in a food category
2346043,"Coffee, instant, 50% less caffeine, not reconstituted",Coffee,92191105,9999,Not included in a food category
2346044,"Coffee, instant, decaffeinated, not reconstituted",Coffee,92191200,9999,Not included in a food category
2346045,"Coffee, instant, pre-sweetened with sugar, not reconstituted",Coffee,92191400,9999,Not included in a food category
2346046,"Coffee, mocha, instant, pre-lightened and pre-sweetened with sugar, not reconstituted",Coffee,92192000,9999,Not included in a food category
2346047,"Coffee, mocha, instant, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted",Coffee,92192030,9999,Not included in a food category
2346048,"Coffee, mocha, instant, decaffeinated, pre-lightened and pre-sweetend with low calorie sweetener, not reconstituted",Coffee,92192040,9999,Not included in a food category
2346049,"Coffee, instant, pre-lightened and pre-sweetened with sugar, not reconstituted",Coffee,92193000,9999,Not included in a food category
2346050,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, not reconstituted",Coffee,92193005,9999,Not included in a food category
2346051,"Coffee, instant, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted",Coffee,92193020,9999,Not included in a food category
2346052,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted",Coffee,92193025,9999,Not included in a food category
2346057,"Coffee substitute, dry powder",Coffee substitute,92291300,9999,Not included in a food category
2346080,"Tea, iced, instant, black, unsweetened, dry",Tea,92307000,9999,Not included in a food category
2346081,"Tea, iced, instant, black, pre-sweetened, dry",Tea,92307400,9999,Not included in a food category
2346188,"Fruit flavored drink, with high vitamin C, powdered, not reconstituted",Fruit flavored drink,92900100,9999,Not included in a food category
2346189,"Fruit flavored drink, powdered, not reconstituted",Fruit flavored drink,92900110,9999,Not included in a food category
2346190,"Fruit flavored drink, powdered, not reconstituted, diet",Fruit flavored drink,92900200,9999,Not included in a food category
2346191,"Sports drink, dry concentrate, not reconstituted",Sports drink,92900300,9999,Not included in a food category
2346356,Cheese as ingredient in sandwiches,Cheese as ingredient in sandwiches,99991400,9999,Not included in a food category
2346357,Cheese and Queso as ingredient,Cheese and Queso as ingredient,99991410,9999,Not included in a food category
2346358,Beef as ingredient in recipes,Beef as ingredient in recipes,99992100,9999,Not included in a food category
2346359,Breakfast meat as ingredient in omelet,Breakfast meat as ingredient in omelet,99992230,9999,Not included in a food category
2346360,Chicken as ingredient in recipes,Chicken as ingredient in recipes,99992405,9999,Not included in a food category
2346361,"Fish fillet, fried as ingredient in sandwiches",Fish fillet,99992610,9999,Not included in a food category
2346362,Breading or batter as ingredient in food,Breading or batter as ingredient in food,99995000,9999,Not included in a food category
2346363,Wheat bread as ingredient in sandwiches,Wheat bread as ingredient in sandwiches,99995130,9999,Not included in a food category
2346364,Wheat bun as ingredient in sandwiches,Wheat bun as ingredient in sandwiches,99995135,9999,Not included in a food category
2346365,"Spinach, cooked, as ingredient",Spinach,99997210,9999,Not included in a food category
2346366,"Broccoli, cooked, as ingredient",Broccoli,99997220,9999,Not included in a food category
2346367,"Carrots, cooked, as ingredient",Carrots,99997310,9999,Not included in a food category
2346368,"Tomatoes, cooked, as ingredient",Tomatoes,99997410,9999,Not included in a food category
2346369,"Onions, cooked, as ingredient",Onions,99997510,9999,Not included in a food category
2346370,"Mushrooms, cooked, as ingredient",Mushrooms,99997515,9999,Not included in a food category
2346371,"Green pepper, cooked, as ingredient",Green pepper,99997520,9999,Not included in a food category
2346372,"Red pepper, cooked, as ingredient",Red pepper,99997525,9999,Not included in a food category
2346373,"Cabbage, cooked, as ingredient",Cabbage,99997530,9999,Not included in a food category
2346374,"Cauliflower, cooked, as ingredient",Cauliflower,99997535,9999,Not included in a food category
2346375,"Eggplant, cooked, as ingredient",Eggplant,99997540,9999,Not included in a food category
